time, size
2.5e-07, 512
2.5e-07, 1024
6.25e-07, 2048
6.67e-07, 4096
1.083e-06, 8192
2.292e-06, 16384
6.083e-06, 32768
1.0042e-05, 65536
1.2292e-05, 131072
2.4625e-05, 262144
5.0041e-05, 524288
0.000103916, 1048576
0.000331458, 2097152
0.000932917, 4194304
8.3e-08, 512
1.25e-07, 1024
1.67e-07, 2048
2.91e-07, 4096
6.66e-07, 8192
1.292e-06, 16384
3.291e-06, 32768
6.25e-06, 65536
1.2458e-05, 131072
2.4083e-05, 262144
4.8583e-05, 524288
0.000112792, 1048576
0.000337041, 2097152
0.00112417, 4194304
8.4e-08, 512
8.4e-08, 1024
1.67e-07, 2048
3.34e-07, 4096
5.84e-07, 8192
1.291e-06, 16384
3.291e-06, 32768
6.167e-06, 65536
1.2916e-05, 131072
2.4625e-05, 262144
5.1375e-05, 524288
0.000114375, 1048576
0.000383083, 2097152
0.00131117, 4194304
8.4e-08, 512
1.25e-07, 1024
1.67e-07, 2048
2.91e-07, 4096
6.67e-07, 8192
1.25e-06, 16384
3.416e-06, 32768
6.208e-06, 65536
1.2417e-05, 131072
3.2375e-05, 262144
5.1625e-05, 524288
0.000118458, 1048576
0.000405667, 2097152
0.00100446, 4194304
8.3e-08, 512
1.25e-07, 1024
1.66e-07, 2048
2.92e-07, 4096
5.83e-07, 8192
1.25e-06, 16384
3.292e-06, 32768
6.166e-06, 65536
1.2292e-05, 131072
2.5167e-05, 262144
5.2084e-05, 524288
0.00018575, 1048576
0.000401333, 2097152
0.000918375, 4194304
8.3e-08, 512
8.4e-08, 1024
2.08e-07, 2048
3.34e-07, 4096
5.83e-07, 8192
1.25e-06, 16384
3.292e-06, 32768
6.208e-06, 65536
1.2334e-05, 131072
2.5542e-05, 262144
4.9042e-05, 524288
0.000149375, 1048576
0.000632208, 2097152
0.000858708, 4194304
4.2e-08, 512
8.4e-08, 1024
1.66e-07, 2048
3.33e-07, 4096
6.25e-07, 8192
1.292e-06, 16384
3.334e-06, 32768
6.208e-06, 65536
1.2125e-05, 131072
2.5084e-05, 262144
4.8708e-05, 524288
0.000108416, 1048576
0.000498959, 2097152
0.000944125, 4194304
4.2e-08, 512
8.4e-08, 1024
2.09e-07, 2048
4.58e-07, 4096
6.25e-07, 8192
1.291e-06, 16384
3.417e-06, 32768
