time, size
5.83e-07, 512
8.75e-07, 1024
1.291e-06, 2048
4.25e-06, 4096
8.25e-06, 8192
1.625e-05, 16384
2.6083e-05, 32768
3.2375e-05, 65536
7.2375e-05, 131072
0.00014825, 262144
0.000279958, 524288
0.000750208, 1048576
0.00181396, 2097152
0.00449875, 4194304
2.5e-07, 512
4.16e-07, 1024
7.09e-07, 2048
2.083e-06, 4096
4.084e-06, 8192
2.6458e-05, 16384
2.6083e-05, 32768
3.8916e-05, 65536
6.4334e-05, 131072
0.000191709, 262144
0.000316042, 524288
0.00065575, 1048576
0.00148179, 2097152
0.00314696, 4194304
2.08e-07, 512
3.75e-07, 1024
9.58e-07, 2048
2.625e-06, 4096
4.125e-06, 8192
1.2e-05, 16384
3.1833e-05, 32768
3.4209e-05, 65536
6.6583e-05, 131072
0.000136625, 262144
0.000300459, 524288
0.000736833, 1048576
0.00160963, 2097152
0.00309479, 4194304
2.08e-07, 512
3.75e-07, 1024
9.59e-07, 2048
2.208e-06, 4096
4.209e-06, 8192
9.709e-06, 16384
1.775e-05, 32768
3.3375e-05, 65536
6.675e-05, 131072
0.000138125, 262144
0.000301417, 524288
0.000707333, 1048576
0.00133838, 2097152
0.00283146, 4194304
2.09e-07, 512
3.75e-07, 1024
9.58e-07, 2048
2.125e-06, 4096
4.125e-06, 8192
8.583e-06, 16384
1.9041e-05, 32768
3.3833e-05, 65536
6.6167e-05, 131072
0.000129625, 262144
0.000280875, 524288
0.000613708, 1048576
0.00132517, 2097152
0.00273758, 4194304
2.5e-07, 512
3.75e-07, 1024
6.67e-07, 2048
2.084e-06, 4096
4.084e-06, 8192
1.0292e-05, 16384
1.6208e-05, 32768
3.7833e-05, 65536
6.9792e-05, 131072
0.000139375, 262144
0.000283, 524288
0.000608708, 1048576
0.00136846, 2097152
0.00275379, 4194304
2.08e-07, 512
3.75e-07, 1024
7.5e-07, 2048
2.083e-06, 4096
1.35e-05, 8192
9.25e-06, 16384
1.7708e-05, 32768
3.4375e-05, 65536
9.5458e-05, 131072
0.00013625, 262144
0.000279542, 524288
0.000588417, 1048576
0.00132521, 2097152
0.00266238, 4194304
2.5e-07, 512
4.17e-07, 1024
1e-06, 2048
2.125e-06, 4096
4.084e-06, 8192
9.25e-06, 16384
1.6708e-05, 32768
3.3208e-05, 65536
9.4708e-05, 131072
0.000142167, 262144
0.000272875, 524288
0.000592667, 1048576
0.00138838, 2097152
0.00290438, 4194304
2.08e-07, 512
3.75e-07, 1024
7.08e-07, 2048
2.125e-06, 4096
4.042e-06, 8192
9.333e-06, 16384
1.6708e-05, 32768
3.2084e-05, 65536
7.2333e-05, 131072
0.000135, 262144
0.000278042, 524288
0.00056825, 1048576
0.00140663, 2097152
0.00272363, 4194304
2.08e-07, 512
3.75e-07, 1024
9.17e-07, 2048
2.125e-06, 4096
4.125e-06, 8192
9.5e-06, 16384
1.8209e-05, 32768
3.275e-05, 65536
7.6917e-05, 131072
0.000134583, 262144
0.000277875, 524288
0.000607583, 1048576
0.0013605, 2097152
0.00313583, 4194304
2.09e-07, 512
3.75e-07, 1024
8.75e-07, 2048
2.041e-06, 4096
4e-06, 8192
1.0625e-05, 16384
1.65e-05, 32768
3.525e-05, 65536
6.4667e-05, 131072
0.000138667, 262144
0.000282125, 524288
0.000743875, 1048576
0.00139183, 2097152
0.00367633, 4194304
2.09e-07, 512
3.75e-07, 1024
7.08e-07, 2048
2.041e-06, 4096
4.125e-06, 8192
9.291e-06, 16384
1.6708e-05, 32768
4.9125e-05, 65536
6.625e-05, 131072
0.000143583, 262144
0.000276083, 524288
0.000554, 1048576
0.00139329, 2097152
0.00271021, 4194304
2.09e-07, 512
3.33e-07, 1024
6.66e-07, 2048
2.208e-06, 4096
4.25e-06, 8192
9.167e-06, 16384
1.6417e-05, 32768
3.25e-05, 65536
7.0209e-05, 131072
0.000166875, 262144
0.000297667, 524288
0.000760625, 1048576
0.00139579, 2097152
0.0052425, 4194304
2.5e-07, 512
3.34e-07, 1024
6.67e-07, 2048
2.208e-06, 4096
4.208e-06, 8192
8.958e-06, 16384
1.6291e-05, 32768
3.6791e-05, 65536
6.7375e-05, 131072
0.000139792, 262144
0.000336208, 524288
0.000940208, 1048576
0.00157442, 2097152
0.00340092, 4194304
