time, size
8.33e-07, 512
1.25e-06, 1024
1.792e-06, 2048
1.542e-06, 4096
2.875e-06, 8192
5.292e-06, 16384
1.2e-05, 32768
2.3416e-05, 65536
4.65e-05, 131072
9.4666e-05, 262144
0.000540208, 524288
0.000516708, 1048576
0.00099675, 2097152
0.00229683, 4194304
3.33e-07, 512
5e-07, 1024
8.75e-07, 2048
1.458e-06, 4096
2.709e-06, 8192
6e-06, 16384
1.2833e-05, 32768
2.3458e-05, 65536
4.7417e-05, 131072
9.325e-05, 262144
0.000188125, 524288
0.000389459, 1048576
0.00101633, 2097152
0.00235671, 4194304
3.33e-07, 512
5.42e-07, 1024
8.33e-07, 2048
1.459e-06, 4096
2.708e-06, 8192
7.292e-06, 16384
1.2083e-05, 32768
2.3292e-05, 65536
4.6458e-05, 131072
9.2459e-05, 262144
0.000186417, 524288
0.0003925, 1048576
0.000967583, 2097152
0.00240792, 4194304
4.16e-07, 512
5.84e-07, 1024
1.125e-06, 2048
1.458e-06, 4096
2.75e-06, 8192
5.292e-06, 16384
1.1958e-05, 32768
2.4667e-05, 65536
4.6375e-05, 131072
9.6333e-05, 262144
0.000191333, 524288
0.000413916, 1048576
0.000957375, 2097152
0.00235158, 4194304
3.75e-07, 512
5.41e-07, 1024
8.33e-07, 2048
1.5e-06, 4096
2.709e-06, 8192
5.333e-06, 16384
1.1916e-05, 32768
2.3208e-05, 65536
4.7458e-05, 131072
9.325e-05, 262144
0.000186959, 524288
0.000410625, 1048576
0.00100687, 2097152
0.00229583, 4194304
4.17e-07, 512
5e-07, 1024
1.292e-06, 2048
1.459e-06, 4096
2.667e-06, 8192
5.292e-06, 16384
1.1958e-05, 32768
2.3209e-05, 65536
4.6792e-05, 131072
9.4917e-05, 262144
0.0001875, 524288
0.000389875, 1048576
0.00096275, 2097152
0.00237167, 4194304
4.59e-07, 512
5e-07, 1024
8.33e-07, 2048
1.458e-06, 4096
2.708e-06, 8192
5.334e-06, 16384
1.1959e-05, 32768
2.325e-05, 65536
4.6917e-05, 131072
9.35e-05, 262144
0.000232167, 524288
0.000433292, 1048576
0.000967375, 2097152
0.00237004, 4194304
3.34e-07, 512
5e-07, 1024
8.75e-07, 2048
1.459e-06, 4096
2.75e-06, 8192
5.333e-06, 16384
1.2083e-05, 32768
2.3417e-05, 65536
4.6917e-05, 131072
9.2959e-05, 262144
0.000191291, 524288
0.000405375, 1048576
0.00103042, 2097152
