time, size
2.5e-07, 512
3.75e-07, 1024
7.09e-07, 2048
2.75e-06, 4096
5.25e-06, 8192
1.2417e-05, 16384
2.2792e-05, 32768
4.5417e-05, 65536
9.0167e-05, 131072
0.000195792, 262144
0.000589333, 524288
0.00159421, 1048576
0.00251608, 2097152
0.00506529, 4194304
2.5e-07, 512
4.17e-07, 1024
7.92e-07, 2048
2.167e-06, 4096
4.167e-06, 8192
1.1583e-05, 16384
2.5667e-05, 32768
5.1208e-05, 65536
9.275e-05, 131072
0.000199625, 262144
0.0004075, 524288
0.000940625, 1048576
0.002345, 2097152
0.00622492, 4194304
5e-07, 512
4.58e-07, 1024
1.542e-06, 2048
2.417e-06, 4096
1.2167e-05, 8192
1.3209e-05, 16384
2.3e-05, 32768
0.000125917, 65536
0.000130666, 131072
0.000212375, 262144
0.000371416, 524288
0.000875292, 1048576
0.00238313, 2097152
0.00501871, 4194304
2.5e-07, 512
4.17e-07, 1024
1.042e-06, 2048
2.125e-06, 4096
4.458e-06, 8192
1.2167e-05, 16384
2.2917e-05, 32768
4.675e-05, 65536
0.000105791, 131072
0.00018375, 262144
0.0003765, 524288
0.000882417, 1048576
0.00232896, 2097152
0.00508967, 4194304
2.5e-07, 512
5.41e-07, 1024
8.33e-07, 2048
2.125e-06, 4096
4.416e-06, 8192
1.1542e-05, 16384
2.2959e-05, 32768
4.475e-05, 65536
9.3125e-05, 131072
0.000195, 262144
0.000417667, 524288
0.00100046, 1048576
0.00257129, 2097152
0.005673, 4194304
2.92e-07, 512
3.33e-07, 1024
7.08e-07, 2048
2.25e-06, 4096
4.334e-06, 8192
1.1542e-05, 16384
2.2333e-05, 32768
4.5542e-05, 65536
9.7208e-05, 131072
0.00019325, 262144
0.000393542, 524288
0.000921083, 1048576
0.00250196, 2097152
0.00573583, 4194304
2.5e-07, 512
3.75e-07, 1024
1e-06, 2048
2.167e-06, 4096
4.292e-06, 8192
1.1833e-05, 16384
2.2375e-05, 32768
4.4334e-05, 65536
9.1417e-05, 131072
0.000179959, 262144
0.000403125, 524288
0.000877875, 1048576
0.00262333, 2097152
0.00538717, 4194304
4.17e-07, 512
4.17e-07, 1024
9.17e-07, 2048
2.291e-06, 4096
4.417e-06, 8192
1.1583e-05, 16384
2.5833e-05, 32768
4.9584e-05, 65536
9.3e-05, 131072
0.000202791, 262144
0.000376916, 524288
0.000932375, 1048576
0.00244658, 2097152
0.00629225, 4194304
2.08e-07, 512
6.25e-07, 1024
1.083e-06, 2048
2.125e-06, 4096
4.375e-06, 8192
1.1458e-05, 16384
2.3208e-05, 32768
4.7e-05, 65536
9.175e-05, 131072
0.00021225, 262144
0.000391833, 524288
0.000911625, 1048576
0.00227679, 2097152
0.00504167, 4194304
2.91e-07, 512
4.16e-07, 1024
6.67e-07, 2048
3.041e-06, 4096
4.125e-06, 8192
1.1625e-05, 16384
2.2333e-05, 32768
5.375e-05, 65536
9.1917e-05, 131072
0.000191542, 262144
0.000377042, 524288
0.000930334, 1048576
0.00230754, 2097152
0.00513738, 4194304
2.91e-07, 512
4.16e-07, 1024
8.75e-07, 2048
2.167e-06, 4096
4.334e-06, 8192
1.2583e-05, 16384
2.3416e-05, 32768
4.7625e-05, 65536
9.3542e-05, 131072
0.0001855, 262144
0.000397416, 524288
0.000903333, 1048576
0.00244708, 2097152
0.00541612, 4194304
5.41e-07, 512
5e-07, 1024
8.33e-07, 2048
2.291e-06, 4096
4.833e-06, 8192
1.3125e-05, 16384
2.5916e-05, 32768
4.5375e-05, 65536
9.75e-05, 131072
0.000214917, 262144
0.000427709, 524288
0.00124942, 1048576
0.00269354, 2097152
0.00811813, 4194304
2.5e-07, 512
4.16e-07, 1024
7.08e-07, 2048
2.166e-06, 4096
6.458e-06, 8192
1.1542e-05, 16384
2.4709e-05, 32768
4.8625e-05, 65536
9.8709e-05, 131072
0.000231292, 262144
0.000395375, 524288
0.00110658, 1048576
0.00270767, 2097152
0.00497667, 4194304
2.5e-07, 512
4.16e-07, 1024
8.33e-07, 2048
2.125e-06, 4096
4.292e-06, 8192
1.2542e-05, 16384
2.3375e-05, 32768
4.6541e-05, 65536
0.00010075, 131072
0.000200792, 262144
0.000394166, 524288
0.00121279, 1048576
0.00273292, 2097152
0.00606258, 4194304
2.5e-07, 512
5.41e-07, 1024
1e-06, 2048
2.083e-06, 4096
5.25e-06, 8192
1.1959e-05, 16384
2.3208e-05, 32768
4.5417e-05, 65536
9.5292e-05, 131072
0.000198542, 262144
0.000485791, 524288
0.0009585, 1048576
0.00254388, 2097152
0.00486742, 4194304
