time, size
4.16e-07, 512
5.83e-07, 1024
9.17e-07, 2048
1.75e-06, 4096
6.541e-06, 8192
8.208e-06, 16384
1.6375e-05, 32768
3.2417e-05, 65536
6.5167e-05, 131072
0.000128209, 262144
0.00025925, 524288
0.000658125, 1048576
0.00160938, 2097152
0.00317121, 4194304
1.25e-07, 512
2.91e-07, 1024
6.66e-07, 2048
2.25e-06, 4096
3.417e-06, 8192
8.709e-06, 16384
1.5875e-05, 32768
3.1959e-05, 65536
6.7583e-05, 131072
0.000160667, 262144
0.000275041, 524288
0.000638459, 1048576
0.00146329, 2097152
0.00306142, 4194304
1.66e-07, 512
3.75e-07, 1024
1.042e-06, 2048
1.75e-06, 4096
3.917e-06, 8192
9.334e-06, 16384
1.6166e-05, 32768
3.275e-05, 65536
6.0042e-05, 131072
0.000129084, 262144
0.00026725, 524288
0.000564125, 1048576
0.00140321, 2097152
0.00316946, 4194304
2.08e-07, 512
2.5e-07, 1024
5.83e-07, 2048
1.667e-06, 4096
3.541e-06, 8192
8.292e-06, 16384
1.6167e-05, 32768
3.2167e-05, 65536
6.4875e-05, 131072
0.0001245, 262144
0.000266459, 524288
0.00059825, 1048576
0.00154913, 2097152
0.0034785, 4194304
2.09e-07, 512
2.5e-07, 1024
7.08e-07, 2048
1.667e-06, 4096
3.375e-06, 8192
9.667e-06, 16384
1.7209e-05, 32768
3.0292e-05, 65536
8.5167e-05, 131072
0.000130666, 262144
0.000269208, 524288
0.000605416, 1048576
0.00142963, 2097152
0.00309821, 4194304
1.67e-07, 512
2.92e-07, 1024
5.42e-07, 2048
1.625e-06, 4096
3.375e-06, 8192
7.958e-06, 16384
1.625e-05, 32768
3.0625e-05, 65536
6.3167e-05, 131072
0.000125541, 262144
0.000262208, 524288
0.00061075, 1048576
0.00174158, 2097152
0.00326696, 4194304
1.67e-07, 512
2.92e-07, 1024
7.08e-07, 2048
1.667e-06, 4096
3.416e-06, 8192
9.834e-06, 16384
1.5708e-05, 32768
3.125e-05, 65536
6.3792e-05, 131072
0.00013775, 262144
0.000261334, 524288
0.000558625, 1048576
0.00148938, 2097152
0.00310971, 4194304
1.66e-07, 512
2.5e-07, 1024
6.25e-07, 2048
1.791e-06, 4096
3.416e-06, 8192
8.458e-06, 16384
1.6083e-05, 32768
3.2833e-05, 65536
6.5375e-05, 131072
0.000129833, 262144
0.00025675, 524288
0.000702708, 1048576
0.00149608, 2097152
0.00327758, 4194304
1.66e-07, 512
2.5e-07, 1024
4.16e-07, 2048
2.5e-06, 4096
3.583e-06, 8192
8.208e-06, 16384
1.6291e-05, 32768
3.0791e-05, 65536
8.7084e-05, 131072
0.000145, 262144
0.000255667, 524288
0.000640417, 1048576
0.00162121, 2097152
0.00316046, 4194304
1.67e-07, 512
2.92e-07, 1024
4.16e-07, 2048
1.708e-06, 4096
3.209e-06, 8192
8.208e-06, 16384
1.5917e-05, 32768
3.0291e-05, 65536
6.3541e-05, 131072
0.000127541, 262144
0.000257542, 524288
0.000612542, 1048576
0.00167683, 2097152
0.00342579, 4194304
1.66e-07, 512
2.5e-07, 1024
4.59e-07, 2048
2.667e-06, 4096
4.459e-06, 8192
8.208e-06, 16384
1.6167e-05, 32768
3.0292e-05, 65536
6.45e-05, 131072
0.000137666, 262144
0.000296708, 524288
0.000623708, 1048576
0.00148046, 2097152
0.00314596, 4194304
2.09e-07, 512
3.75e-07, 1024
5e-07, 2048
2.375e-06, 4096
3.666e-06, 8192
9.875e-06, 16384
1.65e-05, 32768
3.2e-05, 65536
6.1166e-05, 131072
0.000130417, 262144
0.000264333, 524288
0.000576667, 1048576
0.00148263, 2097152
0.00399892, 4194304
1.67e-07, 512
2.92e-07, 1024
5.83e-07, 2048
1.75e-06, 4096
3.584e-06, 8192
8.333e-06, 16384
1.5708e-05, 32768
3.85e-05, 65536
6.3334e-05, 131072
0.000151625, 262144
0.000256709, 524288
0.000581792, 1048576
0.00168625, 2097152
0.00328775, 4194304
1.67e-07, 512
4.59e-07, 1024
4.58e-07, 2048
1.667e-06, 4096
3.417e-06, 8192
9.708e-06, 16384
1.575e-05, 32768
3.0667e-05, 65536
6.3375e-05, 131072
0.000137417, 262144
0.000267333, 524288
0.000598708, 1048576
0.0015, 2097152
0.00330617, 4194304
3.33e-07, 512
2.09e-07, 1024
4.58e-07, 2048
1.708e-06, 4096
3.459e-06, 8192
9.125e-06, 16384
1.6792e-05, 32768
3.1625e-05, 65536
6.525e-05, 131072
0.000158, 262144
0.000267667, 524288
0.000716, 1048576
0.00160804, 2097152
0.00350704, 4194304
1.25e-07, 512
2.5e-07, 1024
4.58e-07, 2048
1.667e-06, 4096
3.541e-06, 8192
1.0041e-05, 16384
1.5291e-05, 32768
3.0916e-05, 65536
0.00217733, 131072
0.000197584, 262144
0.000284708, 524288
0.000676083, 1048576
0.00159442, 2097152
0.00330175, 4194304
1.66e-07, 512
2.91e-07, 1024
4.17e-07, 2048
1.625e-06, 4096
3.541e-06, 8192
8.5e-06, 16384
1.6166e-05, 32768
3.2458e-05, 65536
6.1833e-05, 131072
0.000133334, 262144
0.000275959, 524288
0.000589583, 1048576
0.00153204, 2097152
0.00313733, 4194304
1.67e-07, 512
2.91e-07, 1024
4.16e-07, 2048
1.625e-06, 4096
3.542e-06, 8192
8.625e-06, 16384
1.6625e-05, 32768
3.1292e-05, 65536
6.1417e-05, 131072
0.000139667, 262144
0.00028125, 524288
0.000598209, 1048576
0.00155263, 2097152
0.00317008, 4194304
3.34e-07, 512
2.5e-07, 1024
4.59e-07, 2048
1.875e-06, 4096
3.666e-06, 8192
9.042e-06, 16384
1.5333e-05, 32768
3.3084e-05, 65536
6.8e-05, 131072
0.0001345, 262144
0.000253417, 524288
0.000620084, 1048576
0.00179013, 2097152
0.00315638, 4194304
1.25e-07, 512
5.41e-07, 1024
7.08e-07, 2048
1.709e-06, 4096
3.667e-06, 8192
7.834e-06, 16384
1.5209e-05, 32768
3.0875e-05, 65536
6.1167e-05, 131072
0.000146792, 262144
0.000299958, 524288
0.000566667, 1048576
0.00148179, 2097152
0.00320729, 4194304
