time, size
6.25e-07, 512
1.292e-06, 1024
1.417e-06, 2048
2.208e-06, 4096
4.25e-06, 8192
1.225e-05, 16384
2.3917e-05, 32768
4.7458e-05, 65536
9.2209e-05, 131072
0.000194417, 262144
0.000621291, 524288
0.00112108, 1048576
0.00247325, 2097152
0.00500042, 4194304
2.5e-07, 512
3.75e-07, 1024
7.91e-07, 2048
2.084e-06, 4096
4.583e-06, 8192
1.2083e-05, 16384
2.425e-05, 32768
4.6792e-05, 65536
9.2167e-05, 131072
0.000194625, 262144
0.000398042, 524288
0.00130025, 1048576
0.00232446, 2097152
0.00518875, 4194304
2.08e-07, 512
3.33e-07, 1024
9.59e-07, 2048
2.125e-06, 4096
6.292e-06, 8192
1.1375e-05, 16384
2.425e-05, 32768
4.5875e-05, 65536
9.2917e-05, 131072
0.000194333, 262144
0.000403417, 524288
0.00090325, 1048576
0.00237587, 2097152
0.00507854, 4194304
2.5e-07, 512
3.75e-07, 1024
1e-06, 2048
2.208e-06, 4096
4.459e-06, 8192
1.1583e-05, 16384
2.3375e-05, 32768
4.8291e-05, 65536
9.575e-05, 131072
0.0001925, 262144
0.000422125, 524288
0.00094475, 1048576
0.00234179, 2097152
0.0049825, 4194304
2.5e-07, 512
5.83e-07, 1024
8.33e-07, 2048
2.208e-06, 4096
4.291e-06, 8192
1.25e-05, 16384
2.3083e-05, 32768
6.0292e-05, 65536
9.175e-05, 131072
0.000190333, 262144
0.000382333, 524288
0.00095625, 1048576
0.00264021, 2097152
0.00530558, 4194304
2.08e-07, 512
3.75e-07, 1024
7.5e-07, 2048
2.25e-06, 4096
4.208e-06, 8192
1.2583e-05, 16384
2.2958e-05, 32768
4.875e-05, 65536
9.55e-05, 131072
0.000205458, 262144
0.000441167, 524288
0.000991833, 1048576
0.00232037, 2097152
0.00778583, 4194304
2.5e-07, 512
4.17e-07, 1024
7.92e-07, 2048
2.083e-06, 4096
4.334e-06, 8192
1.3e-05, 16384
2.3792e-05, 32768
5.2458e-05, 65536
8.9583e-05, 131072
0.000184917, 262144
0.000383292, 524288
0.000915125, 1048576
0.00251688, 2097152
0.00498533, 4194304
2.5e-07, 512
4.17e-07, 1024
7.08e-07, 2048
2.166e-06, 4096
4.292e-06, 8192
1.3375e-05, 16384
2.2875e-05, 32768
4.6375e-05, 65536
9.6916e-05, 131072
0.000254459, 262144
0.000431208, 524288
0.000923125, 1048576
0.00243958, 2097152
0.00496092, 4194304
2.5e-07, 512
4.17e-07, 1024
7.5e-07, 2048
2.792e-06, 4096
4.375e-06, 8192
1.1833e-05, 16384
2.3125e-05, 32768
4.8041e-05, 65536
9.725e-05, 131072
0.000642333, 262144
0.000565667, 524288
0.000889167, 1048576
0.00232271, 2097152
0.00502996, 4194304
2.5e-07, 512
4.16e-07, 1024
7.09e-07, 2048
2.042e-06, 4096
4.375e-06, 8192
1.1584e-05, 16384
2.3291e-05, 32768
4.575e-05, 65536
9.725e-05, 131072
0.000190667, 262144
0.000436875, 524288
0.000935791, 1048576
0.0023425, 2097152
0.00493917, 4194304
2.5e-07, 512
4.17e-07, 1024
7.09e-07, 2048
2.208e-06, 4096
4.417e-06, 8192
1.3209e-05, 16384
2.4e-05, 32768
5.2e-05, 65536
9.1833e-05, 131072
0.000190041, 262144
0.00037775, 524288
0.000847292, 1048576
0.00237525, 2097152
0.00493742, 4194304
2.08e-07, 512
4.17e-07, 1024
7.5e-07, 2048
2.167e-06, 4096
4.375e-06, 8192
1.4e-05, 16384
2.275e-05, 32768
4.4875e-05, 65536
9.3291e-05, 131072
0.000184542, 262144
0.000379041, 524288
0.000925, 1048576
0.00232288, 2097152
0.00508038, 4194304
2.5e-07, 512
4.17e-07, 1024
7.09e-07, 2048
2.125e-06, 4096
4.334e-06, 8192
1.2208e-05, 16384
2.2542e-05, 32768
4.5667e-05, 65536
9.4208e-05, 131072
0.00018725, 262144
0.000442417, 524288
0.000973584, 1048576
0.00235838, 2097152
0.00513146, 4194304
2.5e-07, 512
4.17e-07, 1024
1e-06, 2048
2.166e-06, 4096
4.417e-06, 8192
1.275e-05, 16384
2.4292e-05, 32768
4.425e-05, 65536
9.4292e-05, 131072
0.000198458, 262144
0.00038175, 524288
0.000890208, 1048576
0.00240029, 2097152
0.00702792, 4194304
2.5e-07, 512
4.16e-07, 1024
9.58e-07, 2048
2.166e-06, 4096
4.25e-06, 8192
1.6167e-05, 16384
2.4042e-05, 32768
4.6959e-05, 65536
9.6334e-05, 131072
0.000181, 262144
0.000389125, 524288
0.000891875, 1048576
0.00237746, 2097152
0.00488613, 4194304
2.5e-07, 512
3.75e-07, 1024
7.92e-07, 2048
2.167e-06, 4096
4.292e-06, 8192
1.1458e-05, 16384
2.2959e-05, 32768
4.9583e-05, 65536
9.475e-05, 131072
0.000182084, 262144
0.000472792, 524288
0.00101142, 1048576
0.0024395, 2097152
0.00502375, 4194304
2.5e-07, 512
4.17e-07, 1024
7.5e-07, 2048
3.042e-06, 4096
4.292e-06, 8192
1.15e-05, 16384
2.3958e-05, 32768
4.6167e-05, 65536
9.2875e-05, 131072
0.00019, 262144
0.000404, 524288
0.000897458, 1048576
0.002691, 2097152
0.00499488, 4194304
2.5e-07, 512
4.16e-07, 1024
1e-06, 2048
2.167e-06, 4096
4.292e-06, 8192
1.2334e-05, 16384
2.4083e-05, 32768
4.4542e-05, 65536
9.3375e-05, 131072
0.000201583, 262144
0.00041675, 524288
0.000961042, 1048576
0.00230621, 2097152
0.00502533, 4194304
2.92e-07, 512
3.75e-07, 1024
1.042e-06, 2048
2.166e-06, 4096
4.625e-06, 8192
1.1875e-05, 16384
2.3916e-05, 32768
4.5625e-05, 65536
9.1958e-05, 131072
0.000188292, 262144
0.000412125, 524288
0.000980875, 1048576
0.00225154, 2097152
0.00508908, 4194304
2.92e-07, 512
4.16e-07, 1024
7.5e-07, 2048
2.208e-06, 4096
4.417e-06, 8192
1.2583e-05, 16384
2.4208e-05, 32768
4.5959e-05, 65536
9.6875e-05, 131072
0.000202792, 262144
0.000447, 524288
0.000984375, 1048576
0.00230083, 2097152
0.00498092, 4194304
