time, size
2.92e-07, 512
2.91e-07, 1024
4.59e-07, 2048
1.167e-06, 4096
2.417e-06, 8192
6.459e-06, 16384
1.2167e-05, 32768
2.1834e-05, 65536
4.3333e-05, 131072
0.000100708, 262144
0.000407541, 524288
0.000432875, 1048576
0.000918084, 2097152
0.00179163, 4194304
8.3e-08, 512
1.25e-07, 1024
1.67e-07, 2048
1.333e-06, 4096
2.833e-06, 8192
4.916e-06, 16384
1.0417e-05, 32768
2.4791e-05, 65536
5.1709e-05, 131072
9.0875e-05, 262144
0.000213708, 524288
0.000478042, 1048576
0.000944125, 2097152
0.00237038, 4194304
4.2e-08, 512
1.67e-07, 1024
1.67e-07, 2048
1.292e-06, 4096
2.125e-06, 8192
6.292e-06, 16384
1.0958e-05, 32768
2.2875e-05, 65536
4.6291e-05, 131072
9.75e-05, 262144
0.000227917, 524288
0.000383583, 1048576
0.000971667, 2097152
0.00195125, 4194304
8.3e-08, 512
1.25e-07, 1024
2.09e-07, 2048
1.167e-06, 4096
2.375e-06, 8192
4.958e-06, 16384
1.1375e-05, 32768
2.7167e-05, 65536
6.1417e-05, 131072
0.000101958, 262144
0.000189709, 524288
0.00045375, 1048576
0.000860375, 2097152
0.00187763, 4194304
8.4e-08, 512
8.3e-08, 1024
1.67e-07, 2048
1.084e-06, 4096
2.334e-06, 8192
5.875e-06, 16384
2.5792e-05, 32768
2.225e-05, 65536
5.025e-05, 131072
9.275e-05, 262144
0.000203125, 524288
0.000386875, 1048576
0.000881333, 2097152
0.00190079, 4194304
4.1e-08, 512
1.66e-07, 1024
1.67e-07, 2048
1.75e-06, 4096
2.375e-06, 8192
5.083e-06, 16384
1.0958e-05, 32768
2.8125e-05, 65536
4.4542e-05, 131072
9.1e-05, 262144
0.000194209, 524288
0.00052775, 1048576
0.00092275, 2097152
0.00185204, 4194304
4.1e-08, 512
1.66e-07, 1024
2.09e-07, 2048
1.75e-06, 4096
2.292e-06, 8192
6.042e-06, 16384
1.1166e-05, 32768
