time, size
6.25e-07, 512
3.75e-07, 1024
4.625e-06, 2048
4.042e-06, 4096
8.125e-06, 8192
1e-05, 16384
1.9042e-05, 32768
4.225e-05, 65536
7.2834e-05, 131072
0.000162, 262144
0.000319792, 524288
0.000721709, 1048576
0.00178742, 2097152
0.00389729, 4194304
2.09e-07, 512
4.16e-07, 1024
6.67e-07, 2048
2.125e-06, 4096
4.208e-06, 8192
9.959e-06, 16384
1.8958e-05, 32768
3.975e-05, 65536
9.5291e-05, 131072
0.000167709, 262144
0.000348292, 524288
0.000922833, 1048576
0.00173233, 2097152
0.00281904, 4194304
2.5e-07, 512
3.75e-07, 1024
6.66e-07, 2048
2.041e-06, 4096
4.167e-06, 8192
9.458e-06, 16384
1.9e-05, 32768
3.6458e-05, 65536
7.4584e-05, 131072
0.000148917, 262144
0.000303333, 524288
0.000666375, 1048576
0.00151025, 2097152
0.00284742, 4194304
1.66e-07, 512
3.75e-07, 1024
6.67e-07, 2048
2.166e-06, 4096
4.167e-06, 8192
9.834e-06, 16384
1.8417e-05, 32768
3.5417e-05, 65536
8e-05, 131072
0.0001765, 262144
0.000311916, 524288
0.000683083, 1048576
0.00138821, 2097152
0.0028515, 4194304
2.09e-07, 512
3.75e-07, 1024
6.25e-07, 2048
2.125e-06, 4096
4.167e-06, 8192
9.958e-06, 16384
2.0791e-05, 32768
3.6708e-05, 65536
9.125e-05, 131072
0.000150583, 262144
0.000303875, 524288
0.000626417, 1048576
0.00143788, 2097152
0.00308967, 4194304
1.67e-07, 512
4.17e-07, 1024
6.67e-07, 2048
2.083e-06, 4096
4.125e-06, 8192
1.0209e-05, 16384
1.85e-05, 32768
3.6625e-05, 65536
7.8375e-05, 131072
0.000145916, 262144
0.000351125, 524288
0.000802875, 1048576
0.00145754, 2097152
0.00368892, 4194304
2.92e-07, 512
3.75e-07, 1024
6.25e-07, 2048
3.167e-06, 4096
4.125e-06, 8192
9.709e-06, 16384
2.5084e-05, 32768
3.6125e-05, 65536
7.7e-05, 131072
0.00015325, 262144
0.000306375, 524288
0.000670417, 1048576
0.00159575, 2097152
0.00409246, 4194304
2.09e-07, 512
4.58e-07, 1024
6.25e-07, 2048
2.041e-06, 4096
4.167e-06, 8192
9.5e-06, 16384
2.0042e-05, 32768
3.6875e-05, 65536
7.325e-05, 131072
0.00015375, 262144
0.000314959, 524288
0.00064825, 1048576
0.00176633, 2097152
0.00326146, 4194304
2.09e-07, 512
3.34e-07, 1024
7.08e-07, 2048
2.167e-06, 4096
4.125e-06, 8192
1e-05, 16384
1.825e-05, 32768
3.5375e-05, 65536
7.4667e-05, 131072
0.000168542, 262144
0.000304875, 524288
0.000714709, 1048576
0.00164417, 2097152
0.00321229, 4194304
2.5e-07, 512
3.33e-07, 1024
6.25e-07, 2048
2.083e-06, 4096
4.875e-06, 8192
