time, size
6.66e-07, 512
9.16e-07, 1024
1.417e-06, 2048
4.041e-06, 4096
5.125e-06, 8192
9e-06, 16384
1.6791e-05, 32768
3.7333e-05, 65536
6.7375e-05, 131072
0.000136625, 262144
0.000302417, 524288
0.000737125, 1048576
0.00177925, 2097152
0.00348692, 4194304
2.5e-07, 512
3.75e-07, 1024
6.67e-07, 2048
2.084e-06, 4096
4.416e-06, 8192
9.458e-06, 16384
1.7833e-05, 32768
3.45e-05, 65536
6.5542e-05, 131072
0.000142916, 262144
0.000278334, 524288
0.000624125, 1048576
0.00156204, 2097152
0.00319183, 4194304
2.5e-07, 512
3.75e-07, 1024
7.08e-07, 2048
2.042e-06, 4096
4.083e-06, 8192
1.0833e-05, 16384
1.6292e-05, 32768
3.6125e-05, 65536
6.7292e-05, 131072
0.000145542, 262144
0.000308542, 524288
0.000662916, 1048576
0.00159404, 2097152
0.00396129, 4194304
2.09e-07, 512
3.75e-07, 1024
7.09e-07, 2048
2.083e-06, 4096
4.042e-06, 8192
8.875e-06, 16384
2.75e-05, 32768
3.4334e-05, 65536
6.9042e-05, 131072
0.000148584, 262144
0.000301208, 524288
0.000620167, 1048576
0.00152392, 2097152
0.00355696, 4194304
2.08e-07, 512
4.16e-07, 1024
7.5e-07, 2048
2.209e-06, 4096
4.083e-06, 8192
8.583e-06, 16384
1.6584e-05, 32768
4.4209e-05, 65536
6.4708e-05, 131072
0.000148791, 262144
0.00027275, 524288
0.000770625, 1048576
0.00171858, 2097152
0.00343858, 4194304
2.09e-07, 512
4.16e-07, 1024
6.67e-07, 2048
2.084e-06, 4096
4.083e-06, 8192
9.166e-06, 16384
1.7e-05, 32768
3.5667e-05, 65536
6.9709e-05, 131072
0.000137042, 262144
0.0002785, 524288
0.000611084, 1048576
0.00160567, 2097152
0.00328683, 4194304
2.5e-07, 512
5e-07, 1024
7.5e-07, 2048
2.083e-06, 4096
4.125e-06, 8192
9.125e-06, 16384
1.6041e-05, 32768
3.275e-05, 65536
7.5084e-05, 131072
0.000140708, 262144
0.000282208, 524288
0.000608333, 1048576
0.00165521, 2097152
0.00328563, 4194304
2.5e-07, 512
3.75e-07, 1024
7.08e-07, 2048
2.167e-06, 4096
4.208e-06, 8192
9.875e-06, 16384
1.7875e-05, 32768
3.45e-05, 65536
6.8292e-05, 131072
0.000170416, 262144
0.000292833, 524288
0.000671625, 1048576
0.00149588, 2097152
0.0031225, 4194304
2.5e-07, 512
4.16e-07, 1024
7.08e-07, 2048
2.125e-06, 4096
4.083e-06, 8192
8.875e-06, 16384
1.7583e-05, 32768
3.4375e-05, 65536
6.8833e-05, 131072
0.000146042, 262144
0.000291916, 524288
0.000666584, 1048576
0.00163508, 2097152
0.00328554, 4194304
2.08e-07, 512
4.17e-07, 1024
7.08e-07, 2048
2.083e-06, 4096
4.25e-06, 8192
8.5e-06, 16384
1.6167e-05, 32768
3.725e-05, 65536
7.5083e-05, 131072
0.000134209, 262144
0.000267, 524288
0.000606458, 1048576
0.00171438, 2097152
0.00328038, 4194304
2.5e-07, 512
4.16e-07, 1024
6.25e-07, 2048
2.083e-06, 4096
4.042e-06, 8192
9.292e-06, 16384
1.7541e-05, 32768
3.1917e-05, 65536
8.6083e-05, 131072
0.000134958, 262144
0.000289292, 524288
0.000621375, 1048576
0.00152317, 2097152
0.00318633, 4194304
2.09e-07, 512
3.75e-07, 1024
7.08e-07, 2048
2.041e-06, 4096
4.042e-06, 8192
8.75e-06, 16384
1.7667e-05, 32768
3.3625e-05, 65536
6.675e-05, 131072
0.00015325, 262144
0.000289041, 524288
0.000675208, 1048576
0.00160296, 2097152
0.00333629, 4194304
2.08e-07, 512
5.41e-07, 1024
6.67e-07, 2048
2.042e-06, 4096
4.042e-06, 8192
9.333e-06, 16384
1.6083e-05, 32768
3.3084e-05, 65536
6.9625e-05, 131072
0.000145, 262144
0.000298125, 524288
0.000623, 1048576
0.00147804, 2097152
0.003315, 4194304
2.08e-07, 512
3.75e-07, 1024
7.09e-07, 2048
2.084e-06, 4096
4.084e-06, 8192
9.042e-06, 16384
1.925e-05, 32768
3.3042e-05, 65536
6.6084e-05, 131072
0.000144417, 262144
0.000283875, 524288
0.000614, 1048576
0.00149196, 2097152
