time, size
4.59e-07, 512
7.5e-07, 1024
9.58e-07, 2048
1.583e-06, 4096
2.959e-06, 8192
4.125e-06, 16384
6.167e-06, 32768
1.1959e-05, 65536
2.3625e-05, 131072
4.7667e-05, 262144
9.975e-05, 524288
0.000215834, 1048576
0.00065975, 2097152
0.00139304, 4194304
2.08e-07, 512
2.08e-07, 1024
6.25e-07, 2048
7.92e-07, 4096
1.417e-06, 8192
2.75e-06, 16384
6.208e-06, 32768
1.1875e-05, 65536
2.3667e-05, 131072
0.000175, 262144
0.00014175, 524288
0.000206, 1048576
0.000823542, 2097152
0.00143867, 4194304
2.09e-07, 512
2.5e-07, 1024
4.58e-07, 2048
7.5e-07, 4096
1.417e-06, 8192
3.625e-06, 16384
6.25e-06, 32768
1.2042e-05, 65536
2.3292e-05, 131072
4.9917e-05, 262144
0.000114709, 524288
0.000201083, 1048576
0.000604792, 2097152
0.00140342, 4194304
2.08e-07, 512
2.5e-07, 1024
4.17e-07, 2048
7.5e-07, 4096
1.417e-06, 8192
2.75e-06, 16384
6.125e-06, 32768
1.1917e-05, 65536
2.3708e-05, 131072
4.6583e-05, 262144
9.5875e-05, 524288
0.00019875, 1048576
0.000588916, 2097152
0.00144075, 4194304
2.08e-07, 512
2.5e-07, 1024
4.17e-07, 2048
7.5e-07, 4096
1.416e-06, 8192
2.959e-06, 16384
6.167e-06, 32768
1.1791e-05, 65536
2.9459e-05, 131072
4.7583e-05, 262144
9.4583e-05, 524288
0.000254917, 1048576
0.000673708, 2097152
0.0014675, 4194304
1.67e-07, 512
2.5e-07, 1024
4.16e-07, 2048
7.5e-07, 4096
1.417e-06, 8192
2.792e-06, 16384
6.167e-06, 32768
1.1875e-05, 65536
2.4417e-05, 131072
4.675e-05, 262144
9.4333e-05, 524288
0.00020075, 1048576
0.00056425, 2097152
0.00145158, 4194304
1.66e-07, 512
2.91e-07, 1024
5e-07, 2048
7.5e-07, 4096
1.458e-06, 8192
2.792e-06, 16384
6.166e-06, 32768
1.2042e-05, 65536
2.3791e-05, 131072
4.875e-05, 262144
9.35e-05, 524288
0.000200209, 1048576
0.000632833, 2097152
0.00137263, 4194304
2.08e-07, 512
2.5e-07, 1024
3.75e-07, 2048
7.92e-07, 4096
1.417e-06, 8192
2.791e-06, 16384
6.166e-06, 32768
1.1834e-05, 65536
2.3625e-05, 131072
4.7666e-05, 262144
9.5083e-05, 524288
0.00020225, 1048576
0.000575166, 2097152
0.00137358, 4194304
2.08e-07, 512
2.5e-07, 1024
4.58e-07, 2048
7.91e-07, 4096
1.958e-06, 8192
2.791e-06, 16384
6.166e-06, 32768
1.1875e-05, 65536
2.4542e-05, 131072
4.7417e-05, 262144
9.3875e-05, 524288
0.00025175, 1048576
0.000624666, 2097152
0.00157883, 4194304
2.08e-07, 512
2.92e-07, 1024
5.83e-07, 2048
7.5e-07, 4096
1.417e-06, 8192
2.792e-06, 16384
6.166e-06, 32768
1.1958e-05, 65536
2.3625e-05, 131072
4.7041e-05, 262144
0.000102083, 524288
0.000341667, 1048576
0.000595875, 2097152
0.00136588, 4194304
1.67e-07, 512
2.92e-07, 1024
4.16e-07, 2048
9.58e-07, 4096
1.416e-06, 8192
2.792e-06, 16384
6.208e-06, 32768
1.1792e-05, 65536
2.3792e-05, 131072
4.9375e-05, 262144
9.5333e-05, 524288
0.000219417, 1048576
0.000614625, 2097152
0.00151604, 4194304
1.67e-07, 512
2.91e-07, 1024
5.83e-07, 2048
7.5e-07, 4096
1.417e-06, 8192
2.792e-06, 16384
6.166e-06, 32768
1.25e-05, 65536
2.3542e-05, 131072
4.7541e-05, 262144
9.6708e-05, 524288
0.000275208, 1048576
0.000607125, 2097152
0.00144946, 4194304
1.66e-07, 512
2.5e-07, 1024
5e-07, 2048
7.5e-07, 4096
1.375e-06, 8192
2.875e-06, 16384
6.208e-06, 32768
1.1875e-05, 65536
2.4083e-05, 131072
6.5833e-05, 262144
