time, size
4.17e-07, 512
1.875e-06, 1024
3.458e-06, 2048
4.791e-06, 4096
9.041e-06, 8192
3.0167e-05, 16384
0.000155375, 32768
7.2042e-05, 65536
0.0001435, 131072
0.00029575, 262144
0.000643583, 524288
0.00144808, 1048576
0.00382604, 2097152
0.00842263, 4194304
6.25e-07, 512
6.25e-07, 1024
1e-06, 2048
2.291e-06, 4096
4.583e-06, 8192
1.7042e-05, 16384
3.7625e-05, 32768
7.0792e-05, 65536
0.000147, 131072
0.000296792, 262144
0.000626375, 524288
0.00145404, 1048576
0.003876, 2097152
0.00836104, 4194304
4.58e-07, 512
5e-07, 1024
1.292e-06, 2048
2.333e-06, 4096
4.875e-06, 8192
1.8125e-05, 16384
3.6958e-05, 32768
7.4083e-05, 65536
0.000145291, 131072
0.0003035, 262144
0.000763417, 524288
0.00135329, 1048576
0.00372571, 2097152
0.00842104, 4194304
5e-07, 512
8.33e-07, 1024
9.17e-07, 2048
2.542e-06, 4096
4.5e-06, 8192
1.8e-05, 16384
3.8625e-05, 32768
7.1834e-05, 65536
0.000145625, 131072
0.00031425, 262144
0.000678959, 524288
0.00145858, 1048576
0.00384654, 2097152
0.00898558, 4194304
8.33e-07, 512
5.84e-07, 1024
8.33e-07, 2048
2.458e-06, 4096
4.708e-06, 8192
1.8083e-05, 16384
3.8458e-05, 32768
7.7917e-05, 65536
0.000150583, 131072
0.000309, 262144
0.000604667, 524288
0.00151017, 1048576
0.00391117, 2097152
0.00858013, 4194304
6.25e-07, 512
6.66e-07, 1024
1.416e-06, 2048
2.292e-06, 4096
6.042e-06, 8192
1.7833e-05, 16384
3.725e-05, 32768
7.3209e-05, 65536
0.000143875, 131072
0.000294875, 262144
0.000652917, 524288
0.00143392, 1048576
0.00399121, 2097152
0.00909925, 4194304
5e-07, 512
5.83e-07, 1024
8.75e-07, 2048
2.292e-06, 4096
5.208e-06, 8192
1.7917e-05, 16384
3.7333e-05, 32768
7.7125e-05, 65536
0.000145833, 131072
0.000297208, 262144
0.000672292, 524288
0.00135167, 1048576
0.003928, 2097152
0.00846425, 4194304
5.42e-07, 512
5.84e-07, 1024
9.16e-07, 2048
2.75e-06, 4096
4.625e-06, 8192
1.7292e-05, 16384
3.5625e-05, 32768
8.9083e-05, 65536
0.000150166, 131072
0.000295375, 262144
0.000604208, 524288
0.00141263, 1048576
0.00387346, 2097152
0.0085795, 4194304
5.42e-07, 512
7.08e-07, 1024
1.292e-06, 2048
3.583e-06, 4096
4.375e-06, 8192
2.4958e-05, 16384
3.5875e-05, 32768
7.1834e-05, 65536
0.000148334, 131072
0.00029825, 262144
0.000613792, 524288
0.00137529, 1048576
0.00385683, 2097152
0.00869379, 4194304
5.42e-07, 512
5.42e-07, 1024
8.33e-07, 2048
2.542e-06, 4096
4.5e-06, 8192
1.8e-05, 16384
3.525e-05, 32768
7.9542e-05, 65536
0.000144208, 131072
0.000309583, 262144
0.000637375, 524288
0.001408, 1048576
0.0037145, 2097152
0.00862771, 4194304
5.83e-07, 512
5e-07, 1024
1.167e-06, 2048
2.583e-06, 4096
4.625e-06, 8192
2.2792e-05, 16384
3.6541e-05, 32768
7.3708e-05, 65536
0.000146875, 131072
0.000290417, 262144
0.000606208, 524288
0.0014065, 1048576
0.00389471, 2097152
0.00890242, 4194304
5.83e-07, 512
7.09e-07, 1024
1.208e-06, 2048
2.583e-06, 4096
4.666e-06, 8192
1.8458e-05, 16384
3.6792e-05, 32768
7.0708e-05, 65536
0.000151334, 131072
0.000298209, 262144
0.000651709, 524288
0.00143, 1048576
0.00383608, 2097152
0.00857342, 4194304
7.5e-07, 512
6.25e-07, 1024
1.333e-06, 2048
2.25e-06, 4096
4.5e-06, 8192
1.7583e-05, 16384
3.6208e-05, 32768
7.1292e-05, 65536
0.000145917, 131072
0.000297625, 262144
0.00058675, 524288
0.00139775, 1048576
